tractcode,State,avg_tract_sales_volume_assets,POPULATION_2020,POP20_SQMI,SQMI,2022_Median_Household_Income,lat,long,total_population,unemployed,percent_unemployed,med_income,med_age,avg_dist_traveled_per_person_from_tract_to_business_in_miles,count_gas_stations,avg_gas_station_visits_on_weekday,avg_gas_station_visits_on_weekend,land_m
04013108601,AZ,6663.0,2443,7634.4,0.32,36040,33.4992412,-112.0597908,"22,664",904,3.99,"29,869",34.0,4.96,1,155.0,123.0,817427.0
04013116800,AZ,3848.0,2559,1279.5,2.0,38051,33.4732449,-112.1084986,"22,352",736,3.29,"47,070",36.0,6.34,2,232.0,208.0,5226378.0
04013111401,AZ,1222.0,4405,8637.3,0.51,55812,33.4694101,-112.0085554,"36,672","1,368",3.73,"44,248",30.0,4.75,5,206.0,187.0,1325311.0
04013112507,AZ,1680.0,2554,5320.8,0.48,32974,33.4643373,-112.1820244,"24,552",840,3.42,"31,870",22.0,6.5,15,238.0,264.0,1246190.0
04013112510,AZ,2291.0,4681,1179.1,3.97,76211,33.439747,-112.218207,"39,960",688,1.72,"60,447",26.0,7.17,5,581.0,470.0,1.0290011E7
04013116400,AZ,1375.0,5666,5609.9,1.01,42771,33.3813688,-112.055966,"162,000","7,749",4.78,"43,215",30.0,6.38,2,445.0,452.0,2625228.0
04013216830,AZ,1680.0,3238,3174.5,1.02,73105,33.5858045,-111.9347674,"26,392",440,1.67,"53,146",40.0,7.26,9,205.0,150.0,2555616.0
04013114200,AZ,1833.0,1075,2150.0,0.5,30261,33.4405135,-112.0737432,994,24,2.41,"30,114",41.0,6.23,8,204.0,153.0,1283984.0
04013112602,AZ,3783.0,7359,10080.8,0.73,39601,33.4550103,-112.1495951,"551,488","7,424",1.35,"38,103",24.0,5.74,13,213.0,168.0,1880498.0
04013116712,AZ,688.0,7907,5378.9,1.47,90190,33.2943493,-111.9887933,"213,597","6,048",2.83,"90,509",35.0,6.66,2,247.0,266.0,3802547.0
04013109601,AZ,917.0,5240,10916.7,0.48,54532,33.4958264,-112.2332811,"148,257","3,699",2.49,"47,109",26.0,5.78,6,107.0,117.0,1220651.0
04013109001,AZ,1963.0,4379,17516.0,0.25,33958,33.4986146,-112.1149418,"39,616","1,320",3.33,"29,231",22.0,5.76,8,1208.0,1254.0,650538.0
04013115400,AZ,1833.0,1995,1995.0,1.0,41056,33.4130148,-112.0778885,"16,448",384,2.33,"30,319",35.0,6.82,2,41.0,38.0,2515073.0
04013112508,AZ,69747.0,2862,3816.0,0.75,43092,33.4570499,-112.2121093,"2,211",74,3.35,"40,000",29.0,6.09,1,714.0,556.0,1945048.0
04013216816,AZ,2718.0,6861,1104.8,6.21,129621,33.5885008,-111.9021028,"179,712","4,887",2.72,"124,758",53.0,6.16,5,805.0,876.0,1.6171788E7
04013114402,AZ,917.0,2095,4554.3,0.46,40060,33.4491062,-112.1040924,"16,680",504,3.02,"36,638",32.0,7.17,8,229.0,190.0,1200491.0
04013117000,AZ,1146.0,6234,8312.0,0.75,41662,33.4840184,-112.1092501,"190,080","9,855",5.18,"37,217",30.0,5.8,6,101.0,89.0,1924559.0
04013109003,AZ,3790.0,5677,15343.2,0.37,36481,33.4968209,-112.11068,"394,560","16,192",4.1,"29,783",26.0,5.74,1,195.0,214.0,957431.0
04013111501,AZ,2583.0,2077,7692.6,0.27,46151,33.4685018,-112.0256724,"2,148",34,1.58,"36,775",30.0,4.81,3,155.0,188.0,701867.0
04013216837,AZ,3218.0,5344,5625.3,0.95,77600,33.585274,-111.8297091,"144,666","5,022",3.47,"67,680",42.0,6.87,7,327.0,273.0,2469716.0
04013116203,AZ,1604.0,6261,2039.4,3.07,76064,33.3856605,-112.0214399,"156,951","3,267",2.08,"68,199",31.0,7.48,4,296.0,198.0,7958864.0
04013216839,AZ,2291.0,4176,3212.3,1.3,141676,33.6003372,-111.8602635,"112,374",864,0.77,"129,093",49.0,5.98,4,162.0,145.0,3371767.0
04013109703,AZ,4581.0,2973,5946.0,0.5,46675,33.4907277,-112.2164005,"26,232","1,008",3.84,"43,825",30.0,5.82,4,653.0,695.0,1293222.0
04013109603,AZ,5744.0,4780,9372.5,0.51,52050,33.5070488,-112.2250808,"340,288","10,368",3.05,"48,087",26.0,6.32,4,178.0,206.0,1322990.0
04013112900,AZ,2177.0,4660,4660.0,1.0,41469,33.4562004,-112.0958543,"309,440","9,536",3.08,"40,307",35.0,6.3,4,67.0,47.0,2601456.0
04013110501,AZ,2978.0,4685,8518.2,0.55,53632,33.4839477,-112.0784378,"81,729","4,374",5.35,"50,154",41.0,6.07,4,772.0,607.0,1414636.0
04013216840,AZ,3207.0,4775,1227.5,3.89,149742,33.7059181,-111.899312,"134,109","1,134",0.85,"144,812",51.0,8.0,4,285.0,228.0,1.0035429E7
04013114500,AZ,1833.0,4071,4154.1,0.98,39873,33.4404701,-112.1260219,"109,188","2,700",2.47,"38,461",30.0,5.95,4,195.0,125.0,2541461.0
04013110600,AZ,3214.0,5003,4953.5,1.01,67573,33.4845825,-112.059724,"272,064","13,504",4.96,"58,058",37.0,6.5,4,94.0,78.0,2599370.0
04013216821,AZ,2291.0,5952,998.7,5.96,119950,33.586188,-111.7551386,"406,336","7,296",1.8,"114,974",59.0,9.06,4,212.0,239.0,1.5405681E7
04013116610,AZ,0.0,6912,3473.4,1.99,97351,33.3665578,-112.1604708,"48,376",960,1.98,"93,302",28.0,8.73,4,216.0,216.0,5050417.0
04013216829,AZ,1604.0,5320,148.4,35.84,153217,33.7354152,-111.8402253,"153,063","1,593",1.04,"128,027",63.0,10.34,4,340.0,263.0,9.3124011E7
04013111800,AZ,2986.0,4964,4819.4,1.03,109588,33.4766529,-112.078349,"293,376","6,784",2.31,"82,337",42.0,6.0,4,245.0,167.0,2654770.0
04013111502,AZ,3561.0,6317,8536.5,0.74,46441,33.4767682,-112.0172272,"407,296","12,736",3.13,"38,676",32.0,4.95,4,213.0,238.0,1891517.0
04013112401,AZ,3676.0,5581,11162.0,0.5,47288,33.4768873,-112.1821063,"162,108","2,916",1.8,"39,104",28.0,5.78,4,232.0,263.0,1304314.0
04013109300,AZ,1833.0,4767,4815.2,0.99,59950,33.5047816,-112.1666715,"144,261","2,376",1.65,"57,755",28.0,5.39,4,893.0,972.0,2552722.0
04013216822,AZ,0.0,4448,494.8,8.99,150316,33.7430649,-111.9095798,"115,830","1,269",1.1,"124,735",62.0,9.7,4,170.0,166.0,2.3279584E7
04013116300,AZ,1375.0,6155,5918.3,1.04,71881,33.3816469,-112.0385041,"194,319","8,667",4.46,"65,825",36.0,6.6,1,0.0,0.0,0.0
04013115700,AZ,459.0,6779,6779.0,1.0,56564,33.4031623,-112.0949317,"199,665","7,560",3.79,"53,633",29.0,6.54,4,0.0,0.0,0.0
04013116606,AZ,2062.0,6682,6682.0,1.0,72455,33.3811364,-112.1467257,"187,569","3,321",1.77,"65,053",30.0,7.66,1,0.0,0.0,0.0
04013112402,AZ,2291.0,5167,10334.0,0.5,64096,33.4714971,-112.1733869,"179,847","7,155",3.98,"62,737",25.0,6.11,1,0.0,0.0,0.0
04013216820,AZ,459.0,4356,2211.2,1.97,95127,33.6220907,-111.7051417,"120,474","5,130",4.26,"84,242",61.0,9.69,1,0.0,0.0,0.0
04013117100,AZ,917.0,2986,4816.1,0.62,74526,33.4996118,-112.0699713,"21,696",616,2.84,"66,964",37.0,5.69,1,0.0,0.0,0.0
04013111203,AZ,1375.0,1614,10087.5,0.16,41253,33.4534134,-111.9746086,"1,567",51,3.25,"38,000",28.0,6.67,4,0.0,0.0,0.0
04013112700,AZ,574.0,6933,6797.1,1.02,36126,33.4639932,-112.1254306,"473,792","11,072",2.34,"35,876",27.0,5.67,4,0.0,0.0,0.0
04013111402,AZ,3061.0,3956,7756.9,0.51,50409,33.4693877,-111.9998822,"33,000",824,2.5,"37,676",31.0,5.47,4,0.0,0.0,0.0
04013109602,AZ,2451.0,6567,11521.1,0.57,40972,33.4973122,-112.2163916,"196,263","5,913",3.01,"42,906",29.0,5.65,4,0.0,0.0,0.0
04013111100,AZ,459.0,4660,3758.1,1.24,106715,33.4853124,-111.9565784,"122,607","3,105",2.53,"89,151",38.0,5.58,4,0.0,0.0,0.0
04013216836,AZ,688.0,3690,2291.9,1.61,144982,33.5858743,-111.850364,"34,688",560,1.61,"122,163",44.0,6.18,4,0.0,0.0,0.0
04013108400,AZ,16953.0,6054,6054.0,1.0,82382,33.4986291,-112.0237349,"705,250","4,625",0.66,"65,633",45.0,5.93,4,0.0,0.0,0.0
04013107900,AZ,459.0,3682,1223.3,3.01,123633,33.5181597,-111.9847628,"100,683","1,836",1.82,"116,625",45.0,5.73,4,0.0,0.0,0.0
04013110002,AZ,459.0,4467,9926.7,0.45,49338,33.4909367,-112.1581002,"32,512",856,2.63,"47,016",33.0,5.52,4,0.0,0.0,0.0
04013109500,AZ,688.0,5432,5600.0,0.97,69502,33.5056989,-112.1991138,"177,147","4,644",2.62,"54,616",27.0,5.69,4,0.0,0.0,0.0
04013108902,AZ,153.0,5098,8789.7,0.58,42098,33.503939,-112.0873751,"327,424","13,248",4.05,"38,874",34.0,6.12,4,0.0,0.0,0.0
04013109604,AZ,1604.0,4188,9971.4,0.42,48252,33.5048945,-112.2070239,"34,024","1,008",2.96,"43,064",25.0,5.75,4,0.0,0.0,0.0
04013216845,AZ,1604.0,3449,1291.8,2.67,85801,33.6468118,-111.9157657,"17,320",192,1.11,"65,019",47.0,6.78,4,0.0,0.0,0.0
04013116703,AZ,1146.0,5194,3876.1,1.34,95379,33.3664188,-112.0553444,"44,888",824,1.84,"79,175",33.0,7.63,4,0.0,0.0,0.0
04013111700,AZ,1032.0,5203,5151.5,1.01,76111,33.4766106,-112.0607245,"399,232","9,152",2.29,"68,511",38.0,5.42,4,0.0,0.0,0.0
04013109900,AZ,917.0,7653,7577.2,1.01,47880,33.4898702,-112.1730741,"584,192","14,016",2.4,"44,178",26.0,5.83,4,0.0,0.0,0.0
04013092306,AZ,4594.0,6363,6427.3,0.99,65502,33.5711115,-112.1732727,"411,456","6,976",1.7,"55,473",37.0,5.93,5,232.0,238.0,2565725.0
04013103214,AZ,5747.0,3759,3759.0,1.0,120475,33.61518,-111.9560962,"118,827","2,673",2.25,"116,777",46.0,6.0,2,99.0,89.0,2590325.0
04013103611,AZ,1375.0,5240,2581.3,2.03,110223,33.6299322,-112.0578287,"141,588","1,836",1.3,"112,840",51.0,6.03,4,203.0,209.0,5214223.0
04013092307,AZ,1833.0,6486,6551.5,0.99,61946,33.5590853,-112.1811098,"395,712","16,384",4.14,"66,542",38.0,5.91,1,386.0,395.0,2559350.0
04013105501,AZ,3217.0,2587,5174.0,0.5,43874,33.5615597,-112.1117057,"20,872",696,3.33,"35,546",30.0,6.14,1,205.0,197.0,1288060.0
04013093200,AZ,1948.0,4211,2095.0,2.01,41531,33.5635243,-112.2072554,"109,431","3,159",2.89,"44,200",27.0,6.32,1,231.0,227.0,5198832.0
04013092724,AZ,0.0,4473,4518.2,0.99,49868,33.5584694,-112.2768084,"107,352","2,160",2.01,"50,914",46.0,7.13,5,200.0,192.0,2564083.0
04013093105,AZ,1604.0,5816,12116.7,0.48,28394,33.5223038,-112.2012413,"349,888","6,336",1.81,"29,897",30.0,6.21,4,219.0,244.0,1253906.0
04013104802,AZ,2062.0,5921,4662.2,1.27,88070,33.5845481,-112.0175863,"717,000","26,000",3.63,"85,351",51.0,5.77,1,284.0,230.0,3335039.0
04013103608,AZ,5461.0,4435,4668.4,0.95,88478,33.6298797,-112.1127866,"35,304",512,1.45,"66,615",33.0,5.87,4,147.0,152.0,2462943.0
04013106801,AZ,2296.0,4785,17722.2,0.27,26288,33.5303903,-112.1145473,"126,738","7,614",6.01,"23,920",30.0,5.58,11,101.0,93.0,702979.0
04013104223,AZ,5747.0,1798,1872.9,0.96,117943,33.6042021,-112.1961922,"16,960",96,0.57,"119,422",52.0,5.48,2,330.0,163.0,2470401.0
04013105200,AZ,2749.0,5939,3807.1,1.56,66046,33.5602025,-112.0543822,"446,400","10,560",2.37,"58,818",38.0,7.07,3,210.0,171.0,4048348.0
04013092720,AZ,3790.0,5829,653.5,8.92,78504,33.544312,-112.2915844,"393,216","2,240",0.57,"77,134",31.0,7.83,1,321.0,318.0,2.374692E7
04013082207,AZ,1375.0,3436,824.0,4.17,62412,33.3993053,-112.2806826,"29,496","1,288",4.37,"53,714",28.0,8.76,1,54.0,63.0,1.0796525E7
04013106703,AZ,1146.0,2234,4468.0,0.5,89797,33.5267209,-112.0882144,"18,808",480,2.55,"76,771",42.0,5.57,5,297.0,247.0,1288402.0
04013107601,AZ,2062.0,3332,6533.3,0.51,60637,33.5128536,-112.060623,"96,687","4,212",4.36,"49,503",42.0,5.55,9,6.0,5.0,1310496.0
04013092709,AZ,5747.0,5044,5094.9,0.99,75109,33.5584058,-112.2494328,"34,264",608,1.77,"68,074",36.0,6.27,5,338.0,301.0,2573533.0
04013092710,AZ,1833.0,5199,5199.0,1.0,85740,33.52744,-112.2460843,"40,040","1,192",2.98,"82,518",43.0,6.1,4,388.0,442.0,2580296.0
04013106900,AZ,3103.0,7793,7715.8,1.01,59667,33.5348833,-112.1299504,"547,904","8,000",1.46,"54,150",35.0,5.64,8,370.0,438.0,2604857.0
04013082021,AZ,4597.0,2365,2296.1,1.03,81501,33.486432,-112.2812848,"2,457",88,3.58,"67,188",33.0,7.02,1,710.0,768.0,2655897.0
04013107500,AZ,2527.0,3653,3616.8,1.01,121748,33.5129454,-112.0781009,"103,761","1,755",1.69,"127,705",46.0,5.15,4,135.0,87.0,2609413.0
04013103609,AZ,2291.0,5820,6062.5,0.96,51688,33.617596,-112.1034175,"361,408","4,096",1.13,"54,187",31.0,6.14,4,288.0,324.0,2493406.0
04013092309,AZ,0.0,5566,5622.2,0.99,75109,33.5567142,-112.1559681,"396,032","5,824",1.47,"65,738",39.0,5.75,4,42.0,39.0,2554953.0
04013105702,AZ,1028.0,4290,8580.0,0.5,56654,33.5567049,-112.1385801,"39,040","2,048",5.25,"56,608",33.0,5.83,1,145.0,121.0,1290174.0
04013082026,AZ,2749.0,6384,6514.3,0.98,77171,33.439365,-112.3138756,"48,952","1,408",2.88,"70,588",32.0,7.41,1,1243.0,1409.0,2533750.0
04013107300,AZ,4090.0,6769,6837.4,0.99,39438,33.513174,-112.1092542,"424,640","8,576",2.02,"40,648",30.0,5.41,1,322.0,252.0,2575241.0
04013106802,AZ,1719.0,3569,4889.0,0.73,57058,33.5277435,-112.1018172,"96,066","4,347",4.53,"46,426",39.0,5.25,2,581.0,505.0,1879037.0
04013107201,AZ,1146.0,8139,16278.0,0.5,28562,33.5128249,-112.1284038,"14,600",592,4.05,"27,969",21.0,5.97,4,235.0,234.0,1298213.0
04013104202,AZ,2291.0,5361,5361.0,1.0,78355,33.6142746,-112.1382257,"144,342","3,510",2.43,"65,159",39.0,5.77,4,100.0,74.0,2578358.0
04013104215,AZ,5282.0,4371,4911.2,0.89,65391,33.6339354,-112.1987018,"500,000","16,500",3.3,"62,198",40.0,5.93,2,162.0,134.0,2310146.0
04013092715,AZ,3792.0,4674,9348.0,0.5,64423,33.519969,-112.2161588,"121,608","3,996",3.29,"60,517",30.0,6.16,1,133.0,134.0,1286319.0
04013104100,AZ,2520.0,7141,7213.1,0.99,56058,33.621645,-112.1287553,"463,424","11,712",2.53,"54,400",36.0,6.34,6,437.0,437.0,2564317.0
04013082024,AZ,4597.0,5154,4190.2,1.23,60910,33.4665638,-112.2812121,"36,264","1,408",3.88,"67,214",34.0,6.61,2,748.0,796.0,3195700.0
04013103211,AZ,2520.0,4342,4135.2,1.05,103665,33.615456,-111.9912316,"116,721","2,970",2.54,"83,395",50.0,5.38,5,407.0,297.0,2713638.0
04013071912,AZ,5747.0,2695,6267.4,0.43,54001,33.5831236,-112.2508069,"85,941","5,589",6.5,"43,753",40.0,6.83,5,49.0,42.0,1688966.0
04013104205,AZ,4787.0,5715,4233.3,1.35,53800,33.579511,-112.1299063,"380,672","13,440",3.53,"62,810",35.0,5.86,6,520.0,560.0,3377382.0
04013103306,AZ,4248.0,4537,15123.3,0.3,43636,33.6298237,-112.0221153,"35,728","1,048",2.93,"33,798",29.0,5.98,3,382.0,365.0,767901.0
04013104222,AZ,1375.0,6058,6245.4,0.97,71380,33.5854913,-112.1904176,"389,056","5,056",1.3,"67,478",39.0,5.85,4,56.0,36.0,2507770.0
04013092600,AZ,1833.0,3209,3308.2,0.97,28885,33.5423889,-112.1901028,"85,617","1,917",2.24,"25,061",33.0,6.41,4,296.0,236.0,2513156.0
04013071915,AZ,1719.0,3617,7381.6,0.49,57581,33.5779991,-112.2072626,"95,904","4,023",4.19,"52,058",37.0,5.76,6,374.0,379.0,1281197.0
04013092719,AZ,4581.0,4950,5000.0,0.99,67187,33.5120682,-112.280923,"39,088",600,1.53,"63,720",32.0,7.67,2,480.0,530.0,2568027.0
04013103212,AZ,917.0,4030,3990.1,1.01,125647,33.6212089,-111.9738427,"114,588","1,755",1.53,"105,147",46.0,5.66,5,224.0,213.0,2606852.0
04013093104,AZ,1032.0,5537,3642.8,1.52,32408,33.5113085,-112.1797305,"326,848","11,456",3.5,"38,292",27.0,5.74,3,419.0,469.0,3949828.0
04013082008,AZ,8045.0,5378,10756.0,0.5,56339,33.501601,-112.2401457,"156,411","6,156",3.94,"47,525",30.0,6.39,1,114.0,137.0,1289859.0
04013093101,AZ,3665.0,4984,10383.3,0.48,37023,33.520311,-112.164351,"322,560","9,408",2.92,"38,678",28.0,6.27,9,725.0,685.0,1255739.0
04013104226,AZ,3138.0,4873,4922.2,0.99,61702,33.6279294,-112.1358256,"284,800","9,536",3.35,"69,949",41.0,6.17,1,529.0,464.0,2558853.0
04013107202,AZ,2291.0,5180,10360.0,0.5,46821,33.5203513,-112.1299153,"42,032","1,200",2.85,"37,874",26.0,5.29,4,227.0,236.0,1292931.0
04013082016,AZ,2138.0,3275,1629.4,2.01,84623,33.4920539,-112.2635432,"2,843",59,2.08,"73,021",33.0,7.27,1,616.0,646.0,5177679.0
04013103219,AZ,1375.0,3361,3027.9,1.11,104350,33.6365122,-111.9348388,"88,101",756,0.86,"108,556",51.0,5.85,3,331.0,285.0,2870210.0
04013083000,AZ,6717.0,7216,1525.6,4.73,52484,33.458149,-112.246881,"195,642","3,510",1.79,"62,052",36.0,6.93,7,681.0,565.0,1.2889965E7
04013092900,AZ,8045.0,3027,2967.6,1.02,35372,33.5308821,-112.1820802,"26,424","1,272",4.81,"32,987",31.0,5.56,1,224.0,208.0,2630303.0
04013103303,AZ,1375.0,3646,3720.4,0.98,59325,33.6301366,-112.0093849,"100,953","3,996",3.96,"51,084",47.0,5.34,5,332.0,307.0,2550453.0
04013082209,AZ,2520.0,2864,7740.5,0.37,55213,33.431646,-112.2977113,"24,464",832,3.4,"46,404",34.0,6.19,5,185.0,180.0,954054.0
04013103304,AZ,1451.0,5174,13983.8,0.37,39028,33.6299302,-112.0177394,"143,208","2,133",1.49,"31,944",29.0,5.74,13,166.0,164.0,954812.0
04013103604,AZ,2847.0,4544,3786.7,1.2,74033,33.6375037,-112.0732772,"130,761",297,0.23,"64,296",45.0,6.05,4,624.0,752.0,3093949.0
04013103208,AZ,1375.0,3995,3733.6,1.07,69538,33.5927938,-111.989307,"100,143","1,539",1.54,"72,424",56.0,5.66,1,433.0,443.0,2777562.0
04013092717,AZ,2749.0,5393,10786.0,0.5,51327,33.534425,-112.216096,"44,376",576,1.3,"50,094",30.0,5.77,7,156.0,160.0,1297313.0
04013103302,AZ,4479.0,6376,6573.2,0.97,60277,33.6184055,-112.0097878,"463,168","11,456",2.47,"59,287",38.0,5.94,1,185.0,184.0,2499628.0
04013103207,AZ,1146.0,2389,2568.8,0.93,131484,33.6076852,-111.93889,"21,000",560,2.67,"121,762",45.0,5.57,1,230.0,154.0,2420553.0
04013082012,AZ,1833.0,7092,6276.1,1.13,76414,33.4970619,-112.2960184,"61,936","1,280",2.07,"69,726",29.0,6.88,4,260.0,272.0,2918635.0
04013082028,AZ,2066.0,4641,9471.4,0.49,59304,33.4685255,-112.2416771,"37,368","1,048",2.8,"52,947",38.0,6.54,14,451.0,514.0,1280712.0
04013103702,AZ,1375.0,3151,1731.3,1.82,80683,33.5879116,-112.0510762,"92,421","1,701",1.84,"71,587",46.0,7.69,5,400.0,432.0,4717371.0
04013092721,AZ,3448.0,3593,3666.3,0.98,113694,33.5408805,-112.2472648,"29,512",280,0.95,"110,719",36.0,7.01,1,189.0,200.0,2536611.0
04013103209,AZ,1833.0,5312,2083.1,2.55,102649,33.5851602,-111.9748692,"337,664","1,408",0.42,"76,862",49.0,5.25,1,233.0,154.0,6477023.0
04013106300,AZ,2374.0,5393,5235.9,1.03,81811,33.543636,-112.05377,"321,472","1,728",0.54,"70,859",43.0,5.77,1,230.0,196.0,2633117.0
04013105601,AZ,4134.0,4262,8524.0,0.5,50168,33.5567146,-112.121269,"31,912",440,1.38,"38,854",35.0,5.93,3,455.0,434.0,1283757.0
04013092708,AZ,2749.0,2000,1980.2,1.01,65471,33.5587797,-112.2637587,"2,197",74,3.37,"54,286",29.0,7.05,2,952.0,925.0,2605774.0
04013105602,AZ,2062.0,6810,13620.0,0.5,39706,33.5565274,-112.1275187,"176,904","12,852",7.26,"37,275",32.0,5.99,4,271.0,248.0,1290267.0
04013105900,AZ,1528.0,5991,5991.0,1.0,45717,33.5440053,-112.1212939,"138,564","8,073",5.83,"39,709",42.0,6.28,8,168.0,162.0,2602568.0
04013104224,AZ,688.0,6118,6179.8,0.99,57433,33.5997388,-112.1782763,"384,128","4,288",1.12,"63,362",41.0,5.74,9,347.0,262.0,2531745.0
04013106600,AZ,3448.0,3916,3877.2,1.01,119292,33.5310306,-112.0693696,"32,784",688,2.1,"99,732",45.0,5.26,4,211.0,126.0,2603134.0
04013103612,AZ,1375.0,4995,6403.8,0.78,79888,33.6353099,-112.0689546,"356,672","6,144",1.72,"77,696",40.0,6.7,4,46.0,40.0,2007819.0
04013103502,AZ,2468.0,6138,3527.6,1.74,78488,33.6008513,-112.0324242,"774,375","13,750",1.78,"71,141",42.0,5.7,4,118.0,102.0,4457245.0
04013092308,AZ,2177.0,7108,7179.8,0.99,61942,33.5783216,-112.1645362,"456,256","16,192",3.55,"64,231",38.0,5.71,4,270.0,270.0,2554778.0
04013105102,AZ,9194.0,4851,657.3,7.38,110334,33.5428229,-112.0426365,"292,672","12,032",4.11,"132,824",52.0,6.29,4,260.0,227.0,1.8982099E7
04013105800,AZ,1833.0,7245,7173.3,1.01,67867,33.5494482,-112.1385996,"445,952","10,560",2.37,"57,443",36.0,5.94,4,584.0,680.0,2604618.0
04013092312,AZ,688.0,6380,8985.9,0.71,39793,33.5654583,-112.198936,"330,304",896,0.27,"40,138",35.0,6.37,4,83.0,73.0,1832030.0
04013104212,AZ,5747.0,6357,6357.0,1.0,64915,33.6088443,-112.1486745,"398,720","18,624",4.67,"55,084",37.0,6.1,4,63.0,69.0,2581210.0
04013104203,AZ,4134.0,6615,6615.0,1.0,64390,33.5927224,-112.1470087,"915,625","40,875",4.46,"71,061",41.0,6.02,4,228.0,228.0,2582502.0
04013082208,AZ,2062.0,3890,531.4,7.32,65992,33.3973099,-112.3277009,"24,560",944,3.84,"59,591",29.0,8.94,4,227.0,285.0,1.8953597E7
04013103606,AZ,1604.0,4396,4726.9,0.93,76104,33.6368421,-112.0385893,"129,006","3,483",2.7,"62,225",44.0,6.03,4,258.0,220.0,2424893.0
04013105400,AZ,1604.0,3887,3926.3,0.99,120487,33.5566915,-112.0954633,"113,832","2,727",2.4,"108,364",41.0,6.57,4,261.0,234.0,2568630.0
04013104221,AZ,2520.0,6125,6186.9,0.99,77191,33.5855289,-112.1817599,"382,336","6,976",1.82,"65,923",40.0,5.7,4,193.0,175.0,2568243.0
04013103217,AZ,1719.0,6244,6244.0,1.0,91611,33.6386455,-111.9572629,"388,352","8,512",2.19,"90,078",44.0,5.89,4,146.0,126.0,2589035.0
04013092705,AZ,2978.0,4609,4609.0,1.0,53774,33.5465273,-112.2131706,"36,896","1,784",4.84,"44,185",32.0,6.41,4,1004.0,1015.0,2592987.0
04013082018,AZ,9194.0,5151,10100.0,0.51,65760,33.4760737,-112.2508535,"47,048","1,424",3.03,"56,057",28.0,6.54,4,292.0,319.0,1325956.0
04013105503,AZ,2291.0,3835,15340.0,0.25,38891,33.5551031,-112.1008733,"99,468","5,049",5.08,"30,426",38.0,5.74,4,545.0,484.0,630447.0
04013104801,AZ,7046.0,3747,1608.2,2.33,118815,33.5780775,-112.0218745,"28,872",88,0.3,"89,729",45.0,6.51,4,198.0,170.0,5873837.0
04013104000,AZ,3447.0,7434,7509.1,0.99,52437,33.6072146,-112.1295283,"464,384","6,272",1.35,"53,032",32.0,5.82,4,798.0,797.0,2563951.0
04013103216,AZ,2062.0,4992,4992.0,1.0,91943,33.6382307,-111.972996,"317,056","4,672",1.47,"77,328",43.0,5.85,4,12.0,10.0,2598629.0
04013082023,AZ,1375.0,5888,4826.2,1.22,85331,33.4742052,-112.2936587,"144,369","3,105",2.15,"78,451",34.0,7.3,4,252.0,285.0,3148715.0
04013082017,AZ,34477.0,5160,4229.5,1.22,71347,33.4758456,-112.2639234,"37,768",928,2.46,"61,752",25.0,7.38,4,371.0,533.0,2604572.0
04013103605,AZ,1833.0,6128,2596.6,2.36,112940,33.6213807,-112.0694385,"393,856","3,520",0.89,"108,870",53.0,6.08,4,89.0,90.0,6102712.0
04013104401,AZ,2749.0,5144,5249.0,0.98,38792,33.5947227,-112.1017135,"123,957","6,291",5.08,"36,041",45.0,7.03,4,324.0,304.0,2549164.0
04013082027,AZ,45970.0,5051,2070.1,2.44,66995,33.4426406,-112.2981481,"37,640",336,0.89,"61,317",29.0,7.88,4,973.0,794.0,6227038.0
04013103501,AZ,917.0,3128,4115.8,0.76,90953,33.6225401,-112.02688,"82,080","2,484",3.03,"84,048",43.0,6.05,4,104.0,115.0,2006860.0
04013107101,AZ,3790.0,4505,9385.4,0.48,51121,33.5203441,-112.1385429,"36,032","1,984",5.51,"43,244",36.0,5.81,4,183.0,188.0,1252318.0
04013093001,AZ,1261.0,6328,11505.5,0.55,51377,33.5348166,-112.1536588,"153,792","7,857",5.11,"35,434",31.0,5.62,4,447.0,428.0,1433450.0
04013107700,AZ,4597.0,4498,4453.5,1.01,76109,33.5206293,-112.0357646,"541,625","13,625",2.52,"90,913",42.0,5.55,4,61.0,55.0,2618706.0
04013104402,AZ,2749.0,2637,2637.0,1.0,57866,33.5782082,-112.1100577,"2,703",65,2.4,"50,026",32.0,6.69,4,1149.0,941.0,2556182.0
04013104502,AZ,1604.0,5491,10559.6,0.52,40273,33.5782296,-112.0886977,"158,868","10,449",6.58,"35,499",29.0,5.21,4,65.0,61.0,1342092.0
04013104218,AZ,2291.0,4293,4293.0,1.0,71505,33.6134723,-112.1652804,"110,187","3,186",2.89,"64,760",34.0,6.33,1,0.0,0.0,0.0
04013092311,AZ,1146.0,3313,13252.0,0.25,40001,33.5584428,-112.1883907,"29,096","2,184",7.51,"30,392",32.0,5.68,5,0.0,0.0,0.0
04013104227,AZ,459.0,2350,5731.7,0.41,68666,33.5837785,-112.1596836,"17,576",704,4.01,"45,821",39.0,6.33,5,0.0,0.0,0.0
04013107102,AZ,688.0,5963,11467.3,0.52,47793,33.5152648,-112.1459989,"168,642","2,268",1.34,"34,999",27.0,5.47,3,0.0,0.0,0.0
04013106501,AZ,1604.0,3346,6560.8,0.51,70178,33.5273579,-112.0606151,"26,448",392,1.48,"63,007",38.0,5.58,1,0.0,0.0,0.0
04013104302,AZ,1833.0,3963,9435.7,0.42,43230,33.5860434,-112.1193848,"30,896","1,688",5.46,"38,394",34.0,6.36,2,0.0,0.0,0.0
